relationship_id,look_id,look_name,source_sku,target_sku,relationship_type,source_page,evidence,confidence,review_required,review_reason
rel_0776,look_012,Desire,K-33063IN-4ND-CP,K-7314IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0777,look_012,Desire,K-33063IN-4ND-CP,K-45433IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0778,look_012,Desire,K-33063IN-4ND-CP,K-75201IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0779,look_012,Desire,K-33063IN-4ND-CP,K-99054IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0780,look_012,Desire,K-2200IN-0,K-28476IN-M-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0781,look_012,Desire,K-2200IN-0,K-30438IN-0,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0782,look_012,Desire,K-2200IN-0,K-12925IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0783,look_012,Desire,K-2200IN-0,K-75924IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0784,look_012,Desire,K-2200IN-0,K-33118IN-4FP-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0785,look_012,Desire,K-2200IN-0,K-33074IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0786,look_012,Desire,K-2200IN-0,K-26351IN-M-NA,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0787,look_012,Desire,K-2200IN-0,K-7314IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0788,look_012,Desire,K-2200IN-0,K-45433IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0789,look_012,Desire,K-2200IN-0,K-75201IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0790,look_012,Desire,K-2200IN-0,K-99054IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0791,look_012,Desire,K-28476IN-M-CP,K-30438IN-0,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0792,look_012,Desire,K-28476IN-M-CP,K-12925IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0793,look_012,Desire,K-28476IN-M-CP,K-75924IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0794,look_012,Desire,K-28476IN-M-CP,K-33118IN-4FP-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0795,look_012,Desire,K-28476IN-M-CP,K-33074IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0796,look_012,Desire,K-28476IN-M-CP,K-26351IN-M-NA,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0797,look_012,Desire,K-28476IN-M-CP,K-7314IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0798,look_012,Desire,K-28476IN-M-CP,K-45433IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0799,look_012,Desire,K-28476IN-M-CP,K-75201IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0800,look_012,Desire,K-28476IN-M-CP,K-99054IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0801,look_012,Desire,K-30438IN-0,K-12925IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0802,look_012,Desire,K-30438IN-0,K-75924IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0803,look_012,Desire,K-30438IN-0,K-33118IN-4FP-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0804,look_012,Desire,K-30438IN-0,K-33074IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0805,look_012,Desire,K-30438IN-0,K-26351IN-M-NA,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0806,look_012,Desire,K-30438IN-0,K-7314IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0807,look_012,Desire,K-30438IN-0,K-45433IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0808,look_012,Desire,K-30438IN-0,K-75201IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0809,look_012,Desire,K-30438IN-0,K-99054IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0810,look_012,Desire,K-12925IN-CP,K-75924IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0811,look_012,Desire,K-12925IN-CP,K-33118IN-4FP-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0812,look_012,Desire,K-12925IN-CP,K-33074IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0813,look_012,Desire,K-12925IN-CP,K-26351IN-M-NA,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0814,look_012,Desire,K-12925IN-CP,K-7314IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0815,look_012,Desire,K-12925IN-CP,K-45433IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0816,look_012,Desire,K-12925IN-CP,K-75201IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0817,look_012,Desire,K-12925IN-CP,K-99054IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0818,look_012,Desire,K-75924IN-CP,K-33118IN-4FP-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0819,look_012,Desire,K-75924IN-CP,K-33074IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0820,look_012,Desire,K-75924IN-CP,K-26351IN-M-NA,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0821,look_012,Desire,K-75924IN-CP,K-7314IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0822,look_012,Desire,K-75924IN-CP,K-45433IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0823,look_012,Desire,K-75924IN-CP,K-75201IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0824,look_012,Desire,K-75924IN-CP,K-99054IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0825,look_012,Desire,K-33118IN-4FP-CP,K-33074IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0826,look_012,Desire,K-33118IN-4FP-CP,K-26351IN-M-NA,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0827,look_012,Desire,K-33118IN-4FP-CP,K-7314IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0828,look_012,Desire,K-33118IN-4FP-CP,K-45433IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0829,look_012,Desire,K-33118IN-4FP-CP,K-75201IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0830,look_012,Desire,K-33118IN-4FP-CP,K-99054IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0831,look_012,Desire,K-33074IN-CP,K-26351IN-M-NA,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0832,look_012,Desire,K-33074IN-CP,K-7314IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0833,look_012,Desire,K-33074IN-CP,K-45433IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0834,look_012,Desire,K-33074IN-CP,K-75201IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0835,look_012,Desire,K-33074IN-CP,K-99054IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0836,look_012,Desire,K-26351IN-M-NA,K-7314IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0837,look_012,Desire,K-26351IN-M-NA,K-45433IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0838,look_012,Desire,K-26351IN-M-NA,K-75201IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0839,look_012,Desire,K-26351IN-M-NA,K-99054IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0840,look_012,Desire,K-7314IN-CP,K-45433IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0841,look_012,Desire,K-7314IN-CP,K-75201IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0842,look_012,Desire,K-7314IN-CP,K-99054IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0843,look_012,Desire,K-45433IN-CP,K-75201IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0844,look_012,Desire,K-45433IN-CP,K-99054IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0845,look_012,Desire,K-75201IN-CP,K-99054IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0846,look_013,Desire,K-29928IN-4ND-CP,K-2210IN-0,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0847,look_013,Desire,K-29928IN-4ND-CP,K-75890IN-P-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0848,look_013,Desire,K-29928IN-4ND-CP,K-28778IN-0,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0849,look_013,Desire,K-29928IN-4ND-CP,K-12925IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0850,look_013,Desire,K-29928IN-4ND-CP,K-26290IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0851,look_013,Desire,K-29928IN-4ND-CP,K-21622IN-4FP-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0852,look_013,Desire,K-29928IN-4ND-CP,K-99060IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0853,look_013,Desire,K-29928IN-4ND-CP,K-26351IN-M-NA,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0854,look_013,Desire,K-29928IN-4ND-CP,K-7314IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0855,look_013,Desire,K-29928IN-4ND-CP,K-45432IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0856,look_013,Desire,K-29928IN-4ND-CP,K-75201IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0857,look_013,Desire,K-29928IN-4ND-CP,K-99054IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0858,look_013,Desire,K-2210IN-0,K-75890IN-P-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0859,look_013,Desire,K-2210IN-0,K-28778IN-0,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0860,look_013,Desire,K-2210IN-0,K-12925IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0861,look_013,Desire,K-2210IN-0,K-26290IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0862,look_013,Desire,K-2210IN-0,K-21622IN-4FP-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0863,look_013,Desire,K-2210IN-0,K-99060IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0864,look_013,Desire,K-2210IN-0,K-26351IN-M-NA,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0865,look_013,Desire,K-2210IN-0,K-7314IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0866,look_013,Desire,K-2210IN-0,K-45432IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0867,look_013,Desire,K-2210IN-0,K-75201IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0868,look_013,Desire,K-2210IN-0,K-99054IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0869,look_013,Desire,K-75890IN-P-CP,K-28778IN-0,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0870,look_013,Desire,K-75890IN-P-CP,K-12925IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0871,look_013,Desire,K-75890IN-P-CP,K-26290IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0872,look_013,Desire,K-75890IN-P-CP,K-21622IN-4FP-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0873,look_013,Desire,K-75890IN-P-CP,K-99060IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0874,look_013,Desire,K-75890IN-P-CP,K-26351IN-M-NA,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0875,look_013,Desire,K-75890IN-P-CP,K-7314IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0876,look_013,Desire,K-75890IN-P-CP,K-45432IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0877,look_013,Desire,K-75890IN-P-CP,K-75201IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0878,look_013,Desire,K-75890IN-P-CP,K-99054IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0879,look_013,Desire,K-28778IN-0,K-12925IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0880,look_013,Desire,K-28778IN-0,K-26290IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0881,look_013,Desire,K-28778IN-0,K-21622IN-4FP-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0882,look_013,Desire,K-28778IN-0,K-99060IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0883,look_013,Desire,K-28778IN-0,K-26351IN-M-NA,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0884,look_013,Desire,K-28778IN-0,K-7314IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0885,look_013,Desire,K-28778IN-0,K-45432IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0886,look_013,Desire,K-28778IN-0,K-75201IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0887,look_013,Desire,K-28778IN-0,K-99054IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0888,look_013,Desire,K-12925IN-CP,K-26290IN-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
rel_0889,look_013,Desire,K-12925IN-CP,K-21622IN-4FP-CP,design_co_occurrence,41,"Both products appear in the same ""Desire"" look on page 41.",high,false,
