sku,product_name,collection,family_id,product_type,domain,category,subcategory,raw_description,raw_catalogue_text,mrp,currency,tax_included,price_note,finish_code,finish_name,colour_name,colour_family,appearance_notes,dimension_raw,width_mm,depth_mm,height_mm,diameter_mm,length_mm,min_width_mm,max_width_mm,min_depth_mm,max_depth_mm,min_height_mm,max_height_mm,dimension_type,trap_type,rough_in_mm,toilet_configuration,flush_type,seat_included,bidet_function,smart_features,basin_type,faucet_hole_count,mounting_type,overflow,material,control_type,faucet_type,drain_included,hand_shower,diverter,spout_type,touchless,sensor_type,shower_type,function_count,outlet_count,power_kw,steam_type,bowl_count,bowl_configuration,tap_hole_count,included_accessories,bath_type,installation_type,shape,hydrotherapy_features,included_components,required_components,order_with_components,compatible_skus,compatibility_notes,is_configurable,configuration_type,configuration_options,orientation,site_dependent,configuration_notes,catalogue_id,catalogue_name,catalogue_year,catalogue_edition,source_page,source_type,extraction_confidence,review_required,review_reason,duplicate_status,duplicate_group,reconciliation_status
K-705088IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,corner_enclosure,Lattice pattern 1D1P/1D2P/Slide (All),,25100.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,84,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-705089IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,partition,Lattice pattern door/partition (All),,12600.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,84,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-705096IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,corner_enclosure,Mizzle pattern T-shape (All models),,46500.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-705094IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,corner_enclosure,Mizzle pattern 1D1P/1D2P/Slide (All),,25100.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-705095IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,partition,Mizzle pattern door/partition (All),,12600.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-705099IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,corner_enclosure,Tangle pattern T-shape (All models),,46500.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-705097IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,corner_enclosure,Tangle pattern 1D1P/1D2P/Slide (All),,25100.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-705098IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,partition,Tangle pattern door/partition (All),,12600.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-705102IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,corner_enclosure,Frosted T-shape (All models),,28600.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-705100IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,corner_enclosure,Frosted 1D1P/1D2P/Slide (All),,16100.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-705101IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,partition,Frosted door/partition (All models),,9000.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-705086IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,corner_enclosure,10mm Glass thickness 1D1P/1D2P (All models),,5700.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-705087IN-SHP,,,,shower_enclosure,bathing,shower_enclosures,partition,10mm Glass thickness door/partition (All models),,5000.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-704613IN-CP,,,,shower_enclosure,bathing,shower_enclosures,shower_enclosure_hardware,Glass Extension Ht. (2001-2150mm),,8900.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,,,,,,,,,,,,,not_specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-38362IN-LH0-AF,BRAZN Sliding,BRAZN Sliding,brazn-sliding-shower_enclosure,shower_enclosure,bathing,shower_enclosures,sliding_enclosure,Framed sliding hardware kit - Left door,,100000.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,Width: 1300mm -1700mm / Height: 2200mm,,,,,,,,,,,,range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,left,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-38362IN-LH0-BL,BRAZN Sliding,BRAZN Sliding,brazn-sliding-shower_enclosure,shower_enclosure,bathing,shower_enclosures,sliding_enclosure,Framed sliding hardware kit - Left door,,110000.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,Width: 1300mm -1700mm / Height: 2200mm,,,,,,,,,,,,range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,left,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-38362IN-LH0-RGD,BRAZN Sliding,BRAZN Sliding,brazn-sliding-shower_enclosure,shower_enclosure,bathing,shower_enclosures,sliding_enclosure,Framed sliding hardware kit - Left door,,120000.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,Width: 1300mm -1700mm / Height: 2200mm,,,,,,,,,,,,range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,left,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-38362IN-RH0-AF,BRAZN Sliding,BRAZN Sliding,brazn-sliding-shower_enclosure,shower_enclosure,bathing,shower_enclosures,sliding_enclosure,Framed sliding hardware kit - Right door,,100000.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,Width: 1300mm -1700mm / Height: 2200mm,,,,,,,,,,,,range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,right,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-38362IN-RH0-BL,BRAZN Sliding,BRAZN Sliding,brazn-sliding-shower_enclosure,shower_enclosure,bathing,shower_enclosures,sliding_enclosure,Framed sliding hardware kit - Right door,,110000.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,Width: 1300mm -1700mm / Height: 2200mm,,,,,,,,,,,,range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,right,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-38362IN-RH0-RGD,BRAZN Sliding,BRAZN Sliding,brazn-sliding-shower_enclosure,shower_enclosure,bathing,shower_enclosures,sliding_enclosure,Framed sliding hardware kit - Right door,,120000.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,Width: 1300mm -1700mm / Height: 2200mm,,,,,,,,,,,,range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,right,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,85,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-39022IN-AF,SINGULIER -AF,SINGULIER -AF,singulier-af-shower_enclosure,shower_enclosure,bathing,shower_enclosures,shower_enclosure_hardware,1 Door 2 panels hardware with glass hinge - L shape,,64300.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,Max Glass width 1800mm / Max. Glass depth 1200mm,,,,,,,,,,,,range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,86,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-39021IN-AF,SINGULIER -AF,SINGULIER -AF,singulier-af-shower_enclosure,shower_enclosure,bathing,shower_enclosures,shower_door,1 Door 2 panels hardware with glass hinge - Straight,,64300.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,Max. Bathroom width / 2400mm,,,,,,,,,,,,range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,86,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-39020IN-AF,SINGULIER -AF,SINGULIER -AF,singulier-af-shower_enclosure,shower_enclosure,bathing,shower_enclosures,shower_door,1 Door 1 panel hardware with wall hinge - Straight,,58500.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,Max. Bathroom width / 1800mm,,,,,,,,,,,,range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,86,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-39023IN-AF,SINGULIER -AF,SINGULIER -AF,singulier-af-shower_enclosure,shower_enclosure,bathing,shower_enclosures,shower_enclosure_hardware,Hardware for partition-Straight,,26500.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,Max. Bathroom width / 1800mm,,,,,,,,,,,,range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,86,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-39022IN-RGD,SINGULIER -RGD,SINGULIER -RGD,singulier-rgd-shower_enclosure,shower_enclosure,bathing,shower_enclosures,shower_enclosure_hardware,1 Door 2 panels hardware with glass hinge - L shape,,68800.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,Max Glass width 1800mm / Max. Glass depth 1200mm,,,,,,,,,,,,range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,86,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
K-39021IN-RGD,SINGULIER -RGD,SINGULIER -RGD,singulier-rgd-shower_enclosure,shower_enclosure,bathing,shower_enclosures,shower_door,1 Door 2 panels hardware with glass hinge - Straight,,75900.0,INR,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",,,,,,Max. Bathroom width / 2400mm,,,,,,,,,,,,range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,not_specified,True,"*As per site conditions, sizes in finishes and the glass thickness may change from 8mm to 10mm and final price may vary",kohler-india-pricebook-2026-june,KOHLER India Price Book 2026 June Edition,2026,June Edition,86,catalogue,high,False,,unique,,resolved_pdf_grid_reconstruction
